Order Number,Customer Name,Customer Id,Province,CITY,Zip Code,Product Type,Gateway,Net Sales,Sum of Total Tax,Sum of Total Price Usd
822,Neils Seeney,1,Texas,ARLINGTON,53560,Running Shoes,gift_card,$527,52.713,579.843
6343,Loutitia Keeton,1,Oklahoma,TULSA,53571,Running Shoes,shopify_payments,$486,48.553,534.083
6494,Dona Culham,1,California,STOCKTON,53581,Tennis Shoes,paypal,$527,52.713,579.843
5639,Georgy Whaplington,1,Idaho,BOISE,53598,Running Shoes,paypal,$578,57.833,636.163
132,Marie-ann Blasgen,1,Florida,PENSACOLA,53603,Walking Shoes,amazon_payments,$510,50.953,560.483
5677,Bertie Fernando,1,Washington,SPOKANE,53613,Running Shoes,gift_card,$510,50.953,560.483
4328,Timotheus Baroux,1,Indiana,GARY,53614,Walking Shoes,amazon_payments,$733,73.313,806.443
6723,Karlee Reast,1,Missouri,KANSAS CITY,53620,Climbing Shoes,shopify_payments,$556,55.613,611.743
6704,Teodor Dunton,1,Nevada,NORTH LAS VEGAS,53656,Cycling Shoes,shopify_payments,$532,53.193,585.123
4512,Brent Andrieux,1,Michigan,LANSING,53671,Running Shoes,gift_card,$498,49.763,547.393
4680,Far Garthshore,1,North Carolina,ASHEVILLE,53688,Running Shoes,shopify_payments,$723,72.313,795.443
6248,Pamela Stiger,1,Nevada,LAS VEGAS,53708,Tennis Shoes,shopify_payments,$658,65.833,724.163
6899,Forrest Ramsbottom,1,Texas,SPRING,53731,Running Shoes,shopify_payments,$532,53.193,585.123
1328,Thorn Gillie,1,Florida,ORLANDO,53733,Walking Shoes,shopify_payments,$439,43.913,483.043
914,Ginevra Castel,1,Louisiana,NEW ORLEANS,53741,Climbing Shoes,shopify_payments,$497,49.713,546.843
3839,Fiorenze Praton,1,Alabama,MONTGOMERY,53750,Tennis Shoes,manual,$537,53.713,590.843
4899,Etti Hanton,1,Oregon,PORTLAND,53753,Cycling Shoes,shopify_payments,$486,48.553,534.083
5466,Morie Toth,1,Ohio,AKRON,53753,Cycling Shoes,shopify_payments,$635,63.513,698.643
4452,Gabriela Lambe,1,Missouri,SPRINGFIELD,53754,Running Shoes,paypal,$658,65.833,724.163
4341,Crystie McQuie,1,Georgia,SAVANNAH,53798,Tennis Shoes,shopify_payments,$502,50.153,551.683
4592,Arnold Illidge,1,Colorado,DENVER,53814,Boy's,paypal,$509,50.913,560.043
4900,Valentin Du Plantier,1,Virginia,ASHBURN,53821,Walking Shoes,amazon_payments,$486,48.553,534.083
4920,Ches Ilieve,1,South Carolina,CHARLESTON,53843,Climbing Shoes,shopify_payments,$518,51.753,569.283
7281,Missy Scoone,1,Arkansas,FORT SMITH,53847,Tennis Shoes,shopify_payments,$588,58.793,646.723
2165,Waylin Dunlap,1,Georgia,ATLANTA,53856,Climbing Shoes,shopify_payments,$537,53.713,590.843
3013,Kerry Collinette,1,Arizona,PHOENIX,53862,Sandals,shopify_payments,$517,51.713,568.843
4272,Earvin Darkott,1,Florida,JACKSONVILLE,53864,Tennis Shoes,shopify_payments,$527,52.713,579.843
3708,Pierrette Handslip,1,Florida,JACKSONVILLE,53894,Tennis Shoes,paypal,$564,56.393,620.323
3073,Hastings Kneeland,1,Virginia,RICHMOND,53897,Running Shoes,shopify_payments,$595,59.513,654.643
3154,Ancell Durtnall,1,Arizona,MESA,53909,Running Shoes,shopify_payments,$605,60.513,665.643
3736,Walliw Gland,1,Tennessee,MURFREESBORO,53928,Tennis Shoes,shopify_payments,$625,62.513,687.643
5546,Rodney Roch,1,California,LONG BEACH,53932,Running Shoes,shopify_payments,$537,53.713,590.843
2673,Elmo Creddon,1,Texas,DALLAS,53953,Flip-Flops,amazon_payments,$548,54.793,602.723
2420,Thedrick Perche,1,Florida,HIALEAH,53960,Walking Shoes,shopify_payments,$502,50.153,551.683
7240,Xenos Drewe,1,Georgia,ATLANTA,53962,Running Shoes,paypal,$641,64.073,704.803
3394,Shaina Markwell,1,North Carolina,WINSTON SALEM,53963,Running Shoes,shopify_payments,$532,53.193,585.123
11,Catharina Mathieu,1,California,GLENDALE,53968,Running Shoes,paypal,$497,49.713,546.843
4211,Blakelee Stonham,1,Maryland,BALTIMORE,53979,Walking Shoes,paypal,$532,53.193,585.123
5607,Alexandr Saltern,1,Maryland,BOWIE,53989,Walking Shoes,shopify_payments,$537,53.713,590.843
1379,Katherina Knowlson,1,Alabama,MONTGOMERY,54023,Walking Shoes,shopify_payments,$919,91.913,1011.043
3191,Kaila Carmody,1,Texas,HOUSTON,54028,Tennis Shoes,shopify_payments,$517,51.713,568.843
703,Odetta Tireman,1,Texas,EL PASO,54034,Climbing Shoes,shopify_payments,$497,49.713,546.843
6861,Ari Fairlie,1,New York,BROOKLYN,54034,Climbing Shoes,amazon_payments,$527,52.713,579.843
4120,Benedikt Sapson,1,Pennsylvania,PHILADELPHIA,54045,Walking Shoes,amazon_payments,$537,53.713,590.843
6855,Claiborne Irons,1,Oregon,PORTLAND,54049,Cycling Shoes,shopify_payments,$497,49.713,546.843
2222,Elia Axby,1,Texas,HUNTSVILLE,54059,Climbing Shoes,shopify_payments,$527,52.713,579.843
4244,Brandea Petyanin,1,Florida,DAYTONA BEACH,54061,Walking Shoes,gift_card,$498,49.763,547.393
6387,Maisie Kobel,1,Ohio,DAYTON,54078,Walking Shoes,paypal,$575,57.513,632.643
3756,Berthe Corinton,1,Texas,DALLAS,54081,Running Shoes,paypal,$459,45.913,505.043
6281,Jennee Veljes,1,Arizona,PHOENIX,54081,Tennis Shoes,shopify_payments,$502,50.153,551.683
413,Berny Gasquoine,1,Michigan,LANSING,54102,Climbing Shoes,shopify_payments,$610,60.963,670.593
6812,Hilary Joney,1,New York,BUFFALO,54125,Running Shoes,paypal,$494,49.353,542.883
6311,Burg Moens,1,Florida,BRADENTON,54135,Running Shoes,paypal,$518,51.753,569.283
7403,Duke Clayworth,1,New Jersey,PATERSON,54135,Running Shoes,shopify_payments,$733,73.313,806.443
6661,Georgianne Bette,1,Texas,KATY,54140,Clogs,shopify_payments,$487,48.713,535.843
644,Glen Whittlesea,1,Wisconsin,MADISON,54151,Running Shoes,shopify_payments,$743,74.313,817.443
3245,Liva Passy,1,Wisconsin,MILWAUKEE,54169,Jackets,gift_card,$558,55.753,613.283
982,Prisca Shilliday,1,Florida,BOCA RATON,54175,Cycling Shoes,gift_card,$494,49.353,542.883
3404,Emilio Bendson,1,Pennsylvania,PHILADELPHIA,54181,Flip-Flops,shopify_payments,$507,50.713,557.843
3420,Marshal Stillmann,1,Virginia,CHESAPEAKE,54226,Tennis Shoes,shopify_payments,$497,49.713,546.843
3813,Carey Standbridge,1,Colorado,DENVER,54237,Running Shoes,shopify_payments,$693,69.313,762.443
4322,Wrennie Kemwal,1,Texas,AMARILLO,54237,Running Shoes,gift_card,$502,50.153,551.683
5337,Pavla Goodluck,1,Wisconsin,MILWAUKEE,54246,Running Shoes,amazon_payments,$537,53.713,590.843
1678,Elbert Barthrup,1,North Carolina,DURHAM,54255,Running Shoes,gift_card,$510,50.953,560.483
1430,Moira Dunsmore,1,Indiana,INDIANAPOLIS,54260,Walking Shoes,amazon_payments,$625,62.513,687.643
601,Julina Mendenhall,1,Colorado,DENVER,54268,Running Shoes,gift_card,$518,51.753,569.283
2246,Rob Dugmore,1,Louisiana,BATON ROUGE,54281,Walking Shoes,paypal,$497,49.713,546.843
5391,Consalve Elfe,1,Louisiana,BATON ROUGE,54301,Tennis Shoes,shopify_payments,$518,51.753,569.283
2849,Bartolomeo Screwton,1,Texas,EL PASO,54365,Tennis Shoes,paypal,$658,65.833,724.163
4262,Dyan Innes,1,Pennsylvania,PITTSBURGH,54371,Sandals,gift_card,$497,49.713,546.843
1231,Hervey Symington,1,North Carolina,WINSTON SALEM,54375,Running Shoes,gift_card,$517,51.713,568.843
2377,Von Dowdam,1,Texas,TEXARKANA,54381,Tennis Shoes,shopify_payments,$510,50.953,560.483
6519,Anet Claire,1,Florida,SAINT PETERSBURG,54386,Tennis Shoes,shopify_payments,$625,62.513,687.643
2727,Sandy Saffell,1,Virginia,ARLINGTON,54398,Tennis Shoes,shopify_payments,$585,58.513,643.643
1336,Karissa Coster,1,Florida,WEST PALM BEACH,54405,Tennis Shoes,gift_card,$518,51.753,569.283
5688,Katheryn Stares,1,Texas,DALLAS,54414,Tennis Shoes,shopify_payments,$537,53.713,590.843
6859,Brigitte Hassell,1,Alabama,HUNTSVILLE,54418,Climbing Shoes,amazon_payments,$555,55.513,610.643
7266,Gabbi Standell,1,Florida,PORT SAINT LUCIE,54418,Cycling Shoes,gift_card,$486,48.553,534.083
7420,Brittani Behneke,1,Maryland,BALTIMORE,54422,Climbing Shoes,gift_card,$576,57.613,633.743
5720,Gery Windeatt,1,Kansas,SHAWNEE MISSION,54430,Walking Shoes,shopify_payments,$537,53.713,590.843
5245,Ciel Pinkstone,1,West Virginia,CHARLESTON,54455,Running Shoes,shopify_payments,$497,49.713,546.843
839,Georas Dengel,1,California,SANTA CRUZ,54465,Walking Shoes,paypal,$486,48.553,534.083
1216,Renee Abrams,1,Georgia,COLUMBUS,54481,Tennis Shoes,shopify_payments,$625,62.513,687.643
1774,Micaela Cristobal,1,Florida,DAYTONA BEACH,54500,Running Shoes,paypal,$527,52.713,579.843
4716,Sandi Houlison,1,Florida,PINELLAS PARK,54515,Sandals,shopify_payments,$532,53.193,585.123
3913,Benny Lenox,1,Montana,BILLINGS,54537,Tennis Shoes,shopify_payments,$596,59.593,655.523
5805,Jaymie Swanton,1,Kansas,SHAWNEE MISSION,54572,Cycling Shoes,shopify_payments,$537,53.713,590.843
1820,Tabor Gierke,1,South Carolina,COLUMBIA,54579,Climbing Shoes,gift_card,$537,53.713,590.843
4427,Matthus Matyushkin,1,Colorado,DENVER,54599,Walking Shoes,amazon_payments,$527,52.713,579.843
2255,Bond Cowen,1,Texas,LONGVIEW,54606,Tennis Shoes,manual,$537,53.713,590.843
706,Chantal Denkel,1,New York,NEW YORK CITY,54646,Gift Card,shopify_payments,$639,63.913,703.043
6484,Brander Gundrey,1,Virginia,NORFOLK,54665,Gift Card,shopify_payments,$814,81.413,895.543
4655,Rawley Fawcitt,1,North Carolina,CHARLOTTE,54666,Tennis Shoes,paypal,$497,49.713,546.843
4248,Rollin Gomer,1,Illinois,CHICAGO,54675,Tennis Shoes,shopify_payments,$537,53.713,590.843
736,Nevile Collman,1,California,SACRAMENTO,54680,Running Shoes,gift_card,$504,50.413,554.543
2139,Dean Lowdeane,1,Washington,LAKEWOOD,54689,Cycling Shoes,gift_card,$497,49.713,546.843
953,Nicholas Lorence,1,Oregon,PORTLAND,54696,Running Shoes,shopify_payments,$537,53.713,590.843
1191,Patrizia Yerlett,1,Virginia,MERRIFIELD,54759,Walking Shoes,gift_card,$627,62.713,689.843
3582,Lindsey Eustis,1,New York,JAMAICA,54764,Sandals,shopify_payments,$487,48.713,535.843
2406,Silas Rapelli,1,Florida,DAYTONA BEACH,54768,Running Shoes,shopify_payments,$1159,115.913,1275.043
793,Prescott Gwalter,1,Texas,SAN ANTONIO,54776,Running Shoes,shopify_payments,$537,53.713,590.843
5914,Sven Newbegin,1,Texas,DALLAS,54802,Tennis Shoes,paypal,$537,53.713,590.843
5228,Madge Scotland,1,California,SAN FRANCISCO,54808,Tennis Shoes,paypal,$555,55.513,610.643
3492,Thorpe Skatcher,1,Florida,MIAMI,54825,Running Shoes,gift_card,$595,59.513,654.643
2804,Korella Pendrich,1,Texas,HOUSTON,54826,Running Shoes,shopify_payments,$537,53.713,590.843
6681,Mari Cottill,1,Alabama,HUNTSVILLE,54831,Climbing Shoes,shopify_payments,$635,63.513,698.643
6585,Araldo Phillipson,1,Kansas,WICHITA,54840,Cycling Shoes,shopify_payments,$596,59.593,655.523
1739,Melisandra Kertess,1,New Jersey,NEWARK,54864,Cycling Shoes,shopify_payments,$642,64.233,706.563
3474,Aeriela Mollison,1,Louisiana,SHREVEPORT,54874,Running Shoes,shopify_payments,$522,52.243,574.673
2391,Cedric Pincked,1,Arizona,TUCSON,54891,Tennis Shoes,shopify_payments,$537,53.713,590.843
2188,Milzie Lawday,1,Texas,FORT WORTH,54894,Tennis Shoes,shopify_payments,$625,62.513,687.643
2602,Melinde Woodroff,1,California,PASADENA,54911,Tennis Shoes,gift_card,$486,48.553,534.083
1747,Joy Kidder,1,New York,BRONX,54915,Running Shoes,shopify_payments,$588,58.793,646.723
3002,Cherish Hirthe,1,New York,PORT WASHINGTON,54922,Flip-Flops,gift_card,$507,50.713,557.843
1839,Hayes Manis,1,West Virginia,HUNTINGTON,54926,Walking Shoes,shopify_payments,$518,51.753,569.283
1004,Vassili Loveman,1,Colorado,DENVER,54940,Climbing Shoes,shopify_payments,$507,50.713,557.843
1284,Lizbeth Aspenlon,1,Washington,TACOMA,54944,Cycling Shoes,shopify_payments,$596,59.593,655.523
1513,Raimund Gateland,1,New York,BRONX,54948,Running Shoes,shopify_payments,$510,50.953,560.483
6960,Lorrie Berresford,1,California,LOS ANGELES,54958,Tennis Shoes,shopify_payments,$486,48.553,534.083
6143,Lisetta Trippitt,1,Arizona,PHOENIX,54969,Cycling Shoes,shopify_payments,$635,63.513,698.643
5988,Loraine Glazebrook,1,California,SAN DIEGO,54992,Flip-Flops,shopify_payments,$547,54.713,601.843
7000,Noach Chave,1,California,SAN DIEGO,55020,Running Shoes,shopify_payments,$555,55.513,610.643
1804,Aaron Sucre,1,Texas,AMARILLO,55021,Running Shoes,shopify_payments,$763,76.313,839.443
3165,Ken Afonso,1,North Carolina,DURHAM,55028,Walking Shoes,paypal,$517,51.713,568.843
5784,Yanaton Basilone,1,New York,NEW YORK CITY,55033,Cycling Shoes,gift_card,$596,59.593,655.523
5338,Griselda Winstanley,1,Washington,SEATTLE,55101,Walking Shoes,gift_card,$537,53.713,590.843
1123,Madel Fatharly,1,Montana,BILLINGS,55106,Tennis Shoes,shopify_payments,$439,43.913,483.043
2642,Andonis Gaiger,1,New York,ROCHESTER,55125,Climbing Shoes,shopify_payments,$537,53.713,590.843
1579,Stanford Hovie,1,New Hampshire,MANCHESTER,55143,Running Shoes,paypal,$497,49.713,546.843
4877,Fae Wyness,1,Idaho,IDAHO FALLS,55149,Walking Shoes,shopify_payments,$532,53.193,585.123
850,Dinnie Marven,1,Missouri,SAINT LOUIS,55158,Gift Card,shopify_payments,$589,58.913,648.043
6210,Chandra Golds,1,Colorado,DENVER,55159,Cycling Shoes,shopify_payments,$634,63.433,697.763
4032,Bo Sawood,1,Oklahoma,OKLAHOMA CITY,55168,Running Shoes,shopify_payments,$527,52.713,579.843
58,Kelcie Dyshart,1,Arizona,TUCSON,55216,Climbing Shoes,shopify_payments,$497,49.713,546.843
6662,Blithe O'Boyle,1,Nevada,RENO,55218,Cycling Shoes,shopify_payments,$635,63.513,698.643
1392,Hew Satterfitt,1,Minnesota,MINNEAPOLIS,55225,Walking Shoes,paypal,$555,55.513,610.643
190,Morgan Danielis,1,Iowa,DES MOINES,55237,Running Shoes,gift_card,$794,79.433,873.763
3380,Alida Iacomelli,1,District of Columbia,WASHINGTON,55242,Walking Shoes,gift_card,$483,48.263,530.893
2892,Zelma MacComiskey,1,California,FRESNO,55280,Walking Shoes,paypal,$497,49.713,546.843
5674,Michele Chiles,1,Colorado,COLORADO SPRINGS,55280,Walking Shoes,shopify_payments,$502,50.153,551.683
5659,Herrick Coping,1,Minnesota,MINNEAPOLIS,55283,Accessories,shopify_payments,$561,56.113,617.243
3053,Patton Kobsch,1,Georgia,DECATUR,55310,Running Shoes,shopify_payments,$869,86.913,956.043
3955,Tim Womersley,1,Georgia,SAVANNAH,55312,Running Shoes,shopify_payments,$537,53.713,590.843
351,Phylis Bachellier,1,Texas,HOUSTON,55313,Walking Shoes,paypal,$537,53.713,590.843
1264,Moises Robiou,1,Ohio,CLEVELAND,55314,Tennis Shoes,shopify_payments,$497,49.713,546.843
2030,Annmarie McMillan,1,Florida,PALM BAY,55318,Climbing Shoes,shopify_payments,$517,51.713,568.843
5432,Elden Joss,1,California,SAN DIEGO,55331,Walking Shoes,shopify_payments,$497,49.713,546.843
6738,Camey Furney,1,Utah,SALT LAKE CITY,55344,Tennis Shoes,shopify_payments,$723,72.313,795.443
3811,Chantalle Newitt,1,New York,ROCHESTER,55347,Tennis Shoes,shopify_payments,$537,53.713,590.843
536,Orton O'Roan,1,Wisconsin,MADISON,55380,Running Shoes,gift_card,$537,53.713,590.843
5388,Aldridge Yetton,1,New York,GREAT NECK,55383,Running Shoes,paypal,$602,60.233,662.563
3164,Iver Edsell,1,California,FRESNO,55391,Running Shoes,paypal,$517,51.713,568.843
4130,Hillie Guilliatt,1,Alabama,BIRMINGHAM,55394,Running Shoes,shopify_payments,$527,52.713,579.843
1846,Julianne Butland,1,Florida,CAPE CORAL,55395,Running Shoes,paypal,$502,50.153,551.683
6663,Rickie Clissell,1,Arizona,TUCSON,55420,Running Shoes,shopify_payments,$507,50.713,557.843
2661,Eldredge Dressel,1,Illinois,CHICAGO,55430,Walking Shoes,paypal,$497,49.713,546.843
2777,Zollie Kelloch,1,District of Columbia,WASHINGTON,55436,Tennis Shoes,paypal,$537,53.713,590.843
1938,Giacobo Emilien,1,Tennessee,MEMPHIS,55444,Tennis Shoes,paypal,$510,50.953,560.483
2133,Noll Cherryman,1,Alabama,MONTGOMERY,55466,Running Shoes,shopify_payments,$518,51.753,569.283
2389,Ermanno Reavey,1,Missouri,KANSAS CITY,55467,Walking Shoes,shopify_payments,$518,51.753,569.283
6890,Hadlee Szimoni,1,Indiana,LAFAYETTE,55467,Climbing Shoes,shopify_payments,$1038,103.833,1142.163
5591,Rodolph Welham,1,New Jersey,PATERSON,55483,Running Shoes,shopify_payments,$517,51.713,568.843
5363,Arny Kervin,1,California,VAN NUYS,55522,Flip-Flops,gift_card,$510,50.953,560.483
2821,Tammie Brazener,1,Michigan,SAGINAW,55560,Flip-Flops,gift_card,$517,51.713,568.843
1067,Kienan Lear,1,Florida,NAPLES,55587,Cycling Shoes,shopify_payments,$537,53.713,590.843
6998,Berk Chilles,1,Florida,TALLAHASSEE,55589,Tennis Shoes,shopify_payments,$510,50.953,560.483
5184,Joane Fabler,1,District of Columbia,WASHINGTON,55613,Tennis Shoes,paypal,$518,51.753,569.283
4204,Frank Laming,1,Texas,SAN ANTONIO,55624,Running Shoes,shopify_payments,$595,59.513,654.643
4795,Rebecca Lambertazzi,1,California,SAN JOSE,55624,Running Shoes,shopify_payments,$596,59.593,655.523
827,Marilyn Carreyette,1,Colorado,DENVER,55634,Tennis Shoes,gift_card,$517,51.713,568.843
5847,Maritsa Sallis,1,Texas,DALLAS,55686,Walking Shoes,shopify_payments,$518,51.753,569.283
6668,Shurlocke Alleburton,1,Florida,NAPLES,55688,Running Shoes,shopify_payments,$486,48.553,534.083
198,Livy Piola,1,District of Columbia,WASHINGTON,55703,Walking Shoes,shopify_payments,$486,48.553,534.083
1144,Kristoforo Cavet,1,Connecticut,STAMFORD,55714,Running Shoes,amazon_payments,$701,70.113,771.243
7004,Tamarra Antonik,1,Oregon,PORTLAND,55736,Cycling Shoes,shopify_payments,$596,59.593,655.523
3645,Roman Wittrington,1,Missouri,SAINT LOUIS,55749,Cycling Shoes,gift_card,$518,51.753,569.283
3354,Angus Leall,1,Texas,SAN ANTONIO,55750,Running Shoes,shopify_payments,$564,56.393,620.323
5964,Nessi Sacher,1,Connecticut,FAIRFIELD,55755,Running Shoes,shopify_payments,$605,60.513,665.643
2616,Karlen Mallia,1,New Jersey,PATERSON,55761,Tennis Shoes,shopify_payments,$693,69.313,762.443
5909,Demetrius Yellowley,1,Virginia,ROANOKE,55763,Tennis Shoes,shopify_payments,$927,92.713,1019.843
6103,Brenden Biford,1,Georgia,MARIETTA,55773,Walking Shoes,amazon_payments,$486,48.553,534.083
1980,Tamara Bentote,1,Illinois,CHICAGO,55783,Gift Card,shopify_payments,$514,51.413,565.543
5319,Alexi Reinbech,1,Minnesota,SAINT PAUL,55803,Walking Shoes,paypal,$486,48.553,534.083
6265,Prisca Nano,1,Nevada,NORTH LAS VEGAS,55835,Running Shoes,amazon_payments,$635,63.513,698.643
52,Ruthanne Slainey,1,California,FRESNO,55841,Boots,shopify_payments,$791,79.113,870.243
4078,Aidan Duiged,1,Virginia,ROANOKE,55848,Running Shoes,shopify_payments,$660,65.963,725.593
931,Sampson Kesterton,1,Ohio,TOLEDO,55852,Walking Shoes,amazon_payments,$517,51.713,568.843
6742,Louis Presman,1,Missouri,SPRINGFIELD,55852,Cycling Shoes,amazon_payments,$527,52.713,579.843
1562,Spenser Milella,1,Wisconsin,MILWAUKEE,55889,Tennis Shoes,paypal,$555,55.513,610.643
5403,Lishe Di Napoli,1,Iowa,DES MOINES,55890,Walking Shoes,gift_card,$527,52.713,579.843
3503,Helyn Sutty,1,Alabama,MOBILE,55900,Running Shoes,shopify_payments,$537,53.713,590.843
7072,Mela Bankhurst,1,New York,HICKSVILLE,55902,Running Shoes,shopify_payments,$518,51.753,569.283
988,Kylynn Dakhov,1,Mississippi,BILOXI,55918,Walking Shoes,amazon_payments,$527,52.713,579.843
1116,Eleanora O'Duane,1,Georgia,DECATUR,55928,Tennis Shoes,paypal,$497,49.713,546.843
1687,Bank Aronson,1,Missouri,SAINT LOUIS,55930,Climbing Shoes,amazon_payments,$510,50.953,560.483
2409,Bunny Vondrak,1,Texas,EL PASO,55937,Cycling Shoes,shopify_payments,$537,53.713,590.843
3184,Anna Chesley,1,Iowa,DES MOINES,55954,Running Shoes,shopify_payments,$537,53.713,590.843
6063,Lizzy Linney,1,Florida,MIAMI,55979,Running Shoes,gift_card,$532,53.193,585.123
2891,Rayna Whatmough,1,Oklahoma,TULSA,55982,Climbing Shoes,amazon_payments,$650,65.013,715.143
5928,Thomasa Alcock,1,Ohio,CINCINNATI,56000,Tennis Shoes,paypal,$763,76.313,839.443
5044,Regine Inde,1,Oregon,EUGENE,56005,Running Shoes,gift_card,$596,59.593,655.523
6398,Humberto Folbig,1,Florida,TALLAHASSEE,56016,Climbing Shoes,shopify_payments,$464,46.413,510.543
4025,Abbot Lord,1,Tennessee,CHATTANOOGA,56047,Cycling Shoes,gift_card,$537,53.713,590.843
3231,Yolande Mitham,1,Montana,BOZEMAN,56048,Walking Shoes,shopify_payments,$518,51.753,569.283
3544,Chaddie Galway,1,Mississippi,JACKSON,56062,Boots,manual,$547,54.713,601.843
6775,Perice Wallworke,1,New York,JAMAICA,56083,Tennis Shoes,shopify_payments,$580,57.993,637.923
3522,Claresta Cain,1,Alabama,ANNISTON,56088,Gift Card,paypal,$539,53.913,593.043
5064,Lawton Spatarul,1,Texas,LUBBOCK,56110,Tennis Shoes,gift_card,$723,72.313,795.443
726,Damien Andreolli,1,Washington,TACOMA,56129,Cycling Shoes,shopify_payments,$564,56.393,620.323
912,Charlot Cains,1,Missouri,SAINT LOUIS,56138,Tennis Shoes,gift_card,$518,51.753,569.283
872,Sabrina Hatchette,1,Florida,JACKSONVILLE,56183,Tennis Shoes,shopify_payments,$737,73.673,810.403
3201,Orel Lenthall,1,Florida,CLEARWATER,56198,Running Shoes,shopify_payments,$585,58.513,643.643
1239,Demetria Ohanessian,1,North Carolina,WINSTON SALEM,56200,Walking Shoes,shopify_payments,$613,61.313,674.443
6458,Isa McCome,1,Texas,TEXARKANA,56200,Running Shoes,shopify_payments,$502,50.153,551.683
817,Robers Henighan,1,California,MORENO VALLEY,56222,Running Shoes,gift_card,$537,53.713,590.843
6657,Rad Pitkins,1,Louisiana,NEW ORLEANS,56269,Cycling Shoes,shopify_payments,$532,53.193,585.123
7416,Bevvy Duggleby,1,Arizona,PRESCOTT,56301,Running Shoes,shopify_payments,$510,50.953,560.483
4069,Christina Burness,1,Illinois,CHICAGO,56306,Running Shoes,shopify_payments,$588,58.793,646.723
4031,Bartram Hasell,1,Colorado,AURORA,56308,Cycling Shoes,shopify_payments,$585,58.513,643.643
